,tf-cod,pytorch-qrcp,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,0.14919611867652272,-0.0003951994736339781,0.14919632404505412,0.1491964441533532,0.1491961186765206,0.1491961186765206
1,0.21244332078177608,0.13148449314487443,0.21244381990266148,0.21245219763717416,0.2124433207817804,0.2124433207817804
2,-0.0523131610566121,-0.3497462705879486,-0.052312338863806485,-0.05231247493064539,-0.0523131610566121,-0.0523131610566121
3,0.15987617521485653,-0.8503063515317377,0.15987674994304968,0.15987651531507918,0.15987617521485842,0.15987617521485842
4,-0.0616603417310031,-0.9486058328589024,-0.0616600763487718,-0.061658456067676726,-0.06166034173100243,-0.06166034173100243
5,0.09469298693316841,-0.22001470215605123,0.09469320854640695,0.09469340970064943,0.09469298693316508,0.09469298693316508
6,0.1845801736630116,-0.03653892093528821,0.18458016055991822,0.18458021495657717,0.18458017366301027,0.18458017366301027
7,0.2529962443431716,0.011788457901056426,0.2529965263527908,0.25299569945965983,0.25299624434317014,0.25299624434317014
8,-0.3875078560604486,-0.27687372839504243,-0.3875076264482036,-0.38750902217704297,-0.38750785606044724,-0.38750785606044724
9,-0.002378464388291812,-0.07447989099696928,-0.0023784808966162974,-0.0023790328873503075,-0.002378464388291812,-0.002378464388291812
